denovo,native,one_min_TMscore
DIHJGBPK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.20994500000000005
CGFMNQHQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.20999499999999993
RAGZGOZW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ujma_.ent,0.21001000000000003
AALAPNBB_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21001500000000006
AIZDEXHI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21014
AUGIPMJJ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3b7ca1.ent,0.21019500000000002
DRCJGRRJ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2rgqa1.ent,0.21019500000000002
TAQCYWLY_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21036
KPNDSFCW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21042000000000005
BZORGZOZ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21058
BEQGFHJF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21067499999999995
ZKHWHCDD_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21069000000000004
DTWYWMKK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21075500000000003
ANIBGUWQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21077999999999997
AQWDPBYV_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21096000000000004
ACAHUJZC_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2w2ca_.ent,0.21101999999999999
TKWZWVBW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1ohpa_.ent,0.21116000000000001
AIPCDPPW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21120000000000005
CVNUROSP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ebta1.ent,0.21120000000000005
LIBNFYOP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3dmca1.ent,0.21136500000000003
GYKUIHWJ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.21142499999999997
HZLWPUQL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21154499999999998
ABELOGKP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3bb9a1.ent,0.211715
UQRLYRHE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3g8za_.ent,0.21198000000000006
STOKYFPQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3g8za_.ent,0.21199999999999997
ECAHIXHO_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2bnga1.ent,0.212005
APIFVBGC_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21206499999999995
ACXORMWP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3g8za_.ent,0.21209
AFSWOCXL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21209999999999996
EECOKKXJ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2f86b1.ent,0.212125
VFISTXDB_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21223499999999995
OUHMQAVV_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.212395
KDIFAAWK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy7a_.ent,0.21241
OTOPPNWD_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3dmca1.ent,0.21242000000000005
AFVHXUWT_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.2124600000000001
ADTHZJJG_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21246500000000001
CNCTIXSH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21246500000000001
BDSRIFXS_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21258
FAEOFMOW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21272000000000002
BAVRQXOW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy7a_.ent,0.21273000000000009
FYRPYVIH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1ohpa_.ent,0.21273000000000009
TATNPCUA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21282500000000004
BJNWQRXK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21291499999999997
ALIQIUGC_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2r4ia1.ent,0.21294999999999997
NXMIBXKZ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21319
AGZGPAMS_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.213225
AZYNWIZL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21324500000000002
DGSIDUZC_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3g8za_.ent,0.213275
HZMRBPYZ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2r4ia1.ent,0.21330000000000005
DBREMGQM_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21357500000000007
UCQHHFCQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21358500000000002
GLEDJYQF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21358999999999995
GWPNQFAA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3bb9a1.ent,0.2136
BZNHXFRF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21362000000000003
ASAVACQX_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21367500000000006
FGVHWOYF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.2137
MVADIAVF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21374000000000004
ACPQGHDY_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ebta1.ent,0.21375
AHNQNETH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21386499999999997
UWXAPMZB_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.2138850000000001
ICBRPPGP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21394000000000002
NTOOASQJ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21398000000000006
AEORRIIH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ebta1.ent,0.21406000000000003
DKFVJUZV_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21415000000000006
LDOUHLVQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.21416999999999997
CBXMZOAB_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21418500000000007
QAEXBDKV_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21418500000000007
LPHFBQMT_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21421
BVQVMNUY_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ec9a1.ent,0.21447499999999997
CNVTADCU_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ec9a1.ent,0.21448
AJEFZAYA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21465500000000004
EEXVGSGI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.2147300000000001
JJVTNSUK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1z1sa1.ent,0.214835
JCYXECMP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21497999999999995
BKTBGZPS_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3g8za_.ent,0.21501000000000003
NBCHBELK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21502
ABGBRRQG_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21515499999999999
ECYCSIHV_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3b8la1.ent,0.21516500000000005
FNYKKZNI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21525000000000005
UXRCNCYQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy7a_.ent,0.21531499999999992
AJALODPD_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21535499999999996
HFFCHRGL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21555999999999997
QSMMDOUP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3g8za_.ent,0.21565
ILEDDBLQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21572999999999998
DVTYGZTL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21592
AIWYPNDW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21595999999999993
ENNKIRXB_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21595999999999993
AIRBGOUW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21601000000000004
DXTUVQPQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21606999999999998
PZARRLGL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1ohpa_.ent,0.21619
GLIDCZJA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21621500000000005
AEBGTMWG_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3b7ca1.ent,0.216275
BCLBOQNT_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1oh0a_.ent,0.21635000000000004
ACASCFLY_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21636
AAGFCWSI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ebta1.ent,0.21638000000000002
DTPYJIZE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ebta1.ent,0.21650000000000003
GIKSJNMI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21667499999999995
AHSGSWRY_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21670999999999996
BLXSXYUV_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21673999999999993
LSUIVZUF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2r4ia1.ent,0.21675500000000003
EPEISOSJ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21683000000000008
QZSOMCUK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ebta1.ent,0.21687999999999996
LGDVZPRH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3dmca1.ent,0.21694000000000002
BQOFZVWQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21697
CZHWXKVQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21703499999999998
FHSWVXEA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21721000000000001
BXAQAWBE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21727999999999992
CDRTMMHC_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21735000000000004
GASTGQPW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21746500000000002
BTONWIXM_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.21748500000000004
FSWMAXFY_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.217495
LBKWEXNI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21750000000000003
BRWSKMTT_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.217565
NBTOKXKR_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21760999999999997
CHQTMYMW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1s5aa_.ent,0.21774499999999997
AHPJAYPG_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.217835
FTBSFHPD_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.217885
DZBJJBNI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3bb9a1.ent,0.21794000000000002
HRCMHAWR_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21801000000000004
BCAEYMHD_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1oh0a_.ent,0.21829999999999994
KJYVMZIP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21829999999999994
AGFLCKKA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2r4ia1.ent,0.21831500000000004
AWNEWMSE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1ohpa_.ent,0.218325
BVUJTNUI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21848
USMMLNKZ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3b7ca1.ent,0.21848
BMEGCQHE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21853999999999996
DVBAAZEG_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.2185600000000001
IDJUYOGH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21859499999999998
AISHCWMT_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.2186349999999999
OFPTTRYK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21867000000000003
HEXQAIJW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21876000000000007
MFRMCXSK_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ebta1.ent,0.21879500000000007
MFTEYTLX_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1ohpa_.ent,0.21879500000000007
ADVKJNVX_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.2188000000000001
AGBWLFRQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21880499999999992
OFVLPMCY_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21885
SCDNCPHE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1zo2a1.ent,0.21886000000000005
LKDJONUB_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3dmca1.ent,0.21890500000000002
JHIJTUXE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.21892
JXPUWUHX_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21923500000000007
ACSTLSNN_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21928999999999998
AAHWWEFI_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3dmca1.ent,0.21929500000000002
APDTVHKS_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.21933000000000002
AAZRROUA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21938999999999997
YWZXSMMH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21938999999999997
DZITALED_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1tuha_.ent,0.21945000000000003
PNIPGEAP_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21947000000000005
DYMGYMXZ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21948999999999996
BXGMWIUE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21953
IHULRRSW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2k54a1.ent,0.21957500000000008
IQJMEDWA_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2bnga1.ent,0.21960999999999997
RCLDOTKS_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3fsda_.ent,0.21961000000000008
GSDOLFIN_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21963
EOVPXFBJ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3g8za_.ent,0.21964499999999998
CCVKEDLW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21971999999999992
BQFZHFXH_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21972999999999998
AYCGBHMQ_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2rgqa1.ent,0.21974499999999997
AFVTDFDW_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21975
BTERLZVR_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21975999999999996
CCIZLYMF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3bb9a1.ent,0.21979499999999996
KYCKQSBL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.21984500000000007
AFHCBUWE_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ec9a1.ent,0.21994000000000002
ARQEJMPT_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d2k54a1.ent,0.21994000000000002
RRFNIAJF_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.21995999999999993
ABANUFRL_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3ef8a1.ent,0.22008499999999998
BLUZIMVG_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d3d9ra1.ent,0.220105
HPQMDVFV_BasicBeNTF2_designed_0000,/home/basantab/NTF2_project/20190116_AnalysisForThesis/Chip2_diversity/natives/d1gy6a_.ent,0.22011999999999998
